party_id,party_short,party_name,issue_id,issue_title,issue_text,position,position_reason,position_score,connection_dimension,connection_dimension_label_refined,connection_relevance,issue_alignment_direction,connection_alignment_score
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,27,Nationale Währung,Der Euro soll in Deutschland durch eine nationale Währung ersetzt werden.,stimme nicht zu,,-1,democratic_institutions,Democratic institutions and rule of law,indirect,-1,1
1,SPD,Sozialdemokratische Partei Deutschlands,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme zu,"Die SPD hat die jahrelange Vernachlässigung der Schiene beendet. Eine verlässliche Bahn ist das Rückgrat der Verkehrswende. Wir haben Milliardeninvestitionen in unser Schienennetz auf den Weg gebracht, das jetzt einer Generalsanierung unterzogen wird, damit die Bahn wieder pünktlicher wird. Gleichzeitig müssen unsere Straßen dringend saniert werden, insbesondere die Autobahnbrücken.",1,institutional_responsiveness,Institutional responsiveness,indirect,1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme nicht zu,"Alle Verkehrsträger brauchen einen bedarfsgerechten Ausbau. Individualverkehr und ÖPNV gehören zusammen und müssen barrierefrei gedacht werden. Bus, Bahn, Schiff, Flugzeug und Auto, Rad- und Fußverkehr ergänzen sich sinnvoll.",-1,institutional_responsiveness,Institutional responsiveness,indirect,1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme zu,"Deutschland soll ein Bahnland werden, in dem man seine Wege preiswert und verlässlich zurücklegen kann. Unser Ziel im Schienenverkehr ist der Deutschlandtakt, mit dem Städte und ländliche Regionen miteinander verbunden werden. Das Bahnnetz, das wir marode vorgefunden haben, werden wir weiter mit Hochdruck sanieren und im erforderlichen Maß ausbauen. Straßen und Brücken wurden auf Verschleiß gefahren. Mit schnelleren Planungsverfahren werden wir die Sanierung von Straßen und Brücken vorantreiben.",1,institutional_responsiveness,Institutional responsiveness,indirect,1,1
4,FDP,Freie Demokratische Partei,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme nicht zu,"Eine moderne und leistungsfähige Infrastruktur ist der Schlüssel für Wachstum und Wohlstand. Verkehrsprognosen zeigen, dass das Verkehrsvolumen auch in Zukunft weiterwachsen wird. Daher werden wir weiterhin auf alle Verkehrsträger mit ihren spezifischen Leistungsprofilen angewiesen sein. Alle Verkehrsträger benötigen eine auskömmliche Finanzierung und es muss prioritär dort investiert werden, wo der Bedarf am dringlichsten ist. Einen grundsätzlichen Vorrang eines Verkehrsträgers lehnen wir ab.",-1,institutional_responsiveness,Institutional responsiveness,indirect,1,-1
5,AfD,Alternative für Deutschland,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme nicht zu,Verkehrsinfrastruktur wurde in allen Bereich über Jahrzehnte vernachlässigt und muss in gleicher Form massiv betrieben werden.,-1,institutional_responsiveness,Institutional responsiveness,indirect,1,-1
6,Die Linke,Die Linke,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme zu,"Die Linke will mehr Personen und Güter von der Straße auf die Schiene bringen. Dafür müssen mehr Züge auf funktionierenden Strecken fahren. Daher sprechen wir uns für die dringend nötige Sanierung von Brücken, Bahninfrastruktur und den Ausbau der Bahn aus.",1,institutional_responsiveness,Institutional responsiveness,indirect,1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,28,Schiene vor Straße,Beim Ausbau der Verkehrsinfrastruktur soll die Schiene Vorrang vor der Straße haben.,stimme zu,,1,institutional_responsiveness,Institutional responsiveness,indirect,1,1
1,SPD,Sozialdemokratische Partei Deutschlands,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,stimme nicht zu,"Die SPD sieht im Ehrenamt eine große Leistung für den gesellschaftlichen Zusammenhalt. Deshalb haben wir zum Beispiel die Übungsleiterpauschalen deutlich erhöht. Außerdem haben wir die Hinzuverdienstgrenzen im Rentenrecht weitgehend aufgehoben, so dass es keine Probleme bei der Einkommensanrechnung bei Rentenbezug mehr gibt. Vorschläge für die rentenrechtliche Anerkennung von bestimmten Ehrenamtszeiten werfen aber neue Gerechtigkeitsfragen auf hinsichtlich der Gleichstellung aller Ehrenämter.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,stimme nicht zu,"Wir messen dem Ehrenamt eine hohe Bedeutung bei und wollen freiwilliges Engagement stärken. Wir halten steuerliche Entlastungen und die Erhöhung der Ehrenamts- und Übungsleiterpauschale für den richtigen Weg. Auch setzen wir ein Vereinspaket für unser Ehrenamt um, mit dem wir Bürokratie, Datenschutz und Haftungsfragen angehen. Zudem setzen wir mehr Anreize für private Gelder und Spenden und erleichtern den Zugang zu öffentlicher Förderung.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,stimme zu,"Viele Millionen Menschen engagieren sich in Deutschland ehrenamtlich, etwa in der Freiwilligen Feuerwehr, beim Technischen Hilfswerk, im Sportverein oder in der Kirche. Sie tragen erheblich zum Zusammenhalt und Funktionieren der Gesellschaft bei. Menschen, die jemanden häuslich pflegen oder Freiwilligenarbeit leisten, erwerben dadurch bereits Rentenanwartschaften. Diese Wertschätzung wollen wir weiteren Ehrenamtlern zukommen lassen. Wir sehen das als eine gesamtgesellschaftliche Aufgabe.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
4,FDP,Freie Demokratische Partei,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,stimme nicht zu,"Das Ehrenamt ist eine gesamtgesellschaftliche Aufgabe und bedeutet aufopferungsvollen und engagierten Einsatz vor Ort durch viele Freiwillige. Gleichwohl kann das Ehrenamt nicht allein den Beitragszahlern der Rentenversicherung aufgebürdet werden. Es wäre auch unfair gegenüber Selbstständigen, die selten rentenversichert sind. Vielmehr ist es wichtig, dass Anreize geschaffen werden, sich neben Ausbildung, Beruf, Familie und Herausforderungen des Alltags für das Vereinsleben zu engagieren.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
5,AfD,Alternative für Deutschland,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,stimme nicht zu,"Eine ehrenamtliche Tätigkeit wird selbstbestimmt und ohne Gewinnabsicht durchgeführt. In der Regel erhält die Person dafür eine zumeist steuer- und abgabenfreie Aufwandsentschädigung. Wir legen Wert darauf, dass das bürgerschaftliche Engagement weiterhin aus Überzeugung für das Gemeinwohl ausgeübt wird. Der Lohn fürs Ehrenamt sind öffentliche Anerkennung und Ehre, wie auch kleinere Vergünstigungen für Freifahrtscheine. Hier kann in vielen Bundesländern noch deutlich nachgebessert werden.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
6,Die Linke,Die Linke,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,neutral,"Viele Menschen leisten in großen Umfang und regelmäßig ehrenamtliche Arbeit – bei der freiwilligen Feuerwehr, bei Hilfs- und Rettungsorganisationen oder beim Technischen Hilfswerk. Die Organisationen, Kommunen und Länder können dafür Rentenbeiträge zahlen. Bei unregelmäßigen Tätigkeiten oder in geringerem Umfang können wir uns das nicht gut vorstellen. Wir wollen die hauptamtlichen Strukturen für gute Versorgung ausbauen, damit Ehrenamt wirklich ein zusätzliches Engagement bleiben kann.",0,participation_civic_inclusion,Participation and civic inclusion,direct,1,0
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,29,Ehrenamt,Ehrenamtliche Tätigkeiten sollen auf die zukünftige Rente angerechnet werden.,neutral,"Ehrenamtlich Aktiven gebührt große Anerkennung. Allerdings rechtfertigt der Unterschied zwischen ehrenamtlicher Tätigkeit in den Bereichen Sport, Jugend, etc. und sozialen Berufen wie Lehrer, Erzieher, etc., dass erstere durch ihre Tätigkeit keine Rentenansprüche sammeln. Anders ist das bei ehrenamtlichen Aktivitäten, die so wichtig sind, dass sie verstärkt in reguläre Institutionen und Berufe überführt werden sollten. Hierunter fallen bspw. das THW, die DLRG oder freiwillige Feuerwehren.",0,participation_civic_inclusion,Participation and civic inclusion,direct,1,0
1,SPD,Sozialdemokratische Partei Deutschlands,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,stimme nicht zu,"Die Grundsteuer ist eine Steuer auf Eigentum an Grund und Boden. Mieterinnen und Mieter wollen wir bei der Grundsteuer entlasten. Die Umlagefähigkeit der Grundsteuer darf deshalb nicht so weit gehen, dass der Eigentümer sämtliche Lasten auf die Mietparteien umlegen darf.",-1,economic_security,Economic security,direct,-1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,stimme zu,"Betriebskosten können generell auf die Mieterinnen und Mieter umgelegt werden, so auch die Grundsteuer. Bei einer Änderung würde die wirtschaftliche Belastung aus der Grundsteuer in der Kalkulation der Vermieter berücksichtigt und die Kaltmieten würden steigen.",1,economic_security,Economic security,direct,-1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,stimme nicht zu,"Die Grundsteuer kann momentan auf die Betriebskosten der Mieter umgelegt werden. Das ist ungerecht, denn die Grundsteuer wird erhoben, um damit der Kommune zu ermöglichen, die Infrastruktur vor Ort zu erhalten und zu verbessern. Damit einhergehende Wertsteigerungen kommen den Eigentümern zugute. Vermieter profitieren bei Umlage der Steuer auf Mieter somit doppelt. Wir wollen deshalb die Umlagefähigkeit beenden.",-1,economic_security,Economic security,direct,-1,1
4,FDP,Freie Demokratische Partei,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,stimme zu,"Die Erhebung der Grundsteuer durch die Städte und Gemeinden dient der Finanzierung der kommunalen Infrastruktur, wie z. B. des Abwassersystems, der Straßen, Schulen, Kindergärten und Parks. Damit zählt die Grundsteuer wie Heizkosten, Müllabfuhr oder Gebäudereinigung zu den Betriebskosten und sollte von den Nutzern eines Gebäudes getragen werden. Wir setzen uns hier für ein einfaches Flächenmodell ein, das die Belastung für Mieter wie Eigentümer in einem angemessenen Rahmen hält.",1,economic_security,Economic security,direct,-1,-1
5,AfD,Alternative für Deutschland,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,neutral,Die Grundsteuer soll abgeschafft und den Gemeinden aus Bundesmitteln ein Ausgleich gezahlt werden.,0,economic_security,Economic security,direct,-1,0
6,Die Linke,Die Linke,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,stimme nicht zu,"Die Grundsteuer ist eine Steuer der Eigentümer*innen. Es muss ausgeschlossen werden, dass die Kosten dafür weiterhin auf die Mieter*innen umgelegt werden. Die Grundsteuer darf nicht als Teil der Betriebskosten gelten, dann könnte sie nicht umgelegt werden.",-1,economic_security,Economic security,direct,-1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,30,Umlegung der Grundsteuer,Die Grundsteuer soll weiterhin auf Mieterinnen und Mieter umgelegt werden dürfen.,stimme nicht zu,,-1,economic_security,Economic security,direct,-1,1
1,SPD,Sozialdemokratische Partei Deutschlands,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,stimme nicht zu,"Das Streikrecht gewährleistet Tarifverhandlungen auf Augenhöhe. Die Sozialdemokratie erteilt allen Versuchen, das Streikrecht einzuschränken, eine klare Absage.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,-1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,neutral,"Das Streikrecht ist ein hohes Gut in unserer Sozialen Marktwirtschaft. Wir wollen es erhalten. Aber wenn Kita, Bahn und Energieversorgung streiken, werden sehr viel Menschen negativ getroffen und nicht nur ein Betrieb oder eine Branche. Deshalb sollte Streik hier immer nur das letzte Mittel sein und die betroffenen Menschen müssen sich darauf einstellen können.",0,participation_civic_inclusion,Participation and civic inclusion,direct,-1,0
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,stimme nicht zu,"Das Streikrecht ist ein hohes Gut in unserem Land und gehört zur liberalen Demokratie. Wo viel und hart zum Wohle unserer Gesellschaft gearbeitet wird und wo die Arbeitsbedingungen oft auch wegen Personalmangel schwierig sind - beispielsweise in Krankenhäusern -, wollen wir mehr investieren und für bessere Bedingungen sorgen, anstatt die Rechte von Arbeitnehmer*innen zu schleifen.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,-1,1
4,FDP,Freie Demokratische Partei,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,stimme zu,"Das Streikrecht ist ein wichtiges Grundrecht. Um die kritische Infrastruktur und die Grundversorgung zu gewährleisten, braucht es eine Modernisierung. In kritischen Bereichen braucht es eine verpflichtende Schlichtungsvereinbarung zu Beginn von Tarifverhandlungen, Mindestankündigungsfristen sowie die Sicherstellung eines Notbetriebs. Denn hier droht sonst ein überproportional großer gesellschaftlicher Schaden, der mit einer Verzerrung der Verhandlungsmacht der Tarifparteien verbunden ist.",1,participation_civic_inclusion,Participation and civic inclusion,direct,-1,-1
5,AfD,Alternative für Deutschland,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,stimme zu,"Der Arbeitskampf wurde bei uns bisher im Wesentlichen durch die Rechtsprechung entwickelt. Das BVerfG hat in Bezug auf Bereiche der öffentlichen Daseinsvorsorge Einschränkungen im Streikrecht vorgegeben z. B. für die Aufrechterhaltung eines Notbetriebs. Andere EU-Länder haben zusätzlich gesetzliche Fristen für die Ankündigungen von Streiks in kritischen Infrastrukturen. Da die Versorgung der Bürger oberste Priorität hat, müssen auch bei uns klare gesetzliche Regelungen dazu geschaffen werden.",1,participation_civic_inclusion,Participation and civic inclusion,direct,-1,-1
6,Die Linke,Die Linke,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,stimme nicht zu,"Das Streikrecht stellt sicher, dass die Beschäftigten Arbeitsbedingungen und Löhne mitgestalten können. Die Gewerkschaften sind immer ihrer gesellschaftlichen Verantwortung gerecht geworden und haben über Notdienstvereinbarungen und ähnliches den absolut notwendigen Betrieb sichergestellt. Um den Betrieb kritischer Infrastrukturen zu sichern, müssen sie ausreichend finanziert werden, statt Löcher auf Kosten der Belegschaften zu stopfen. Die Linke verteidigt das Streikrecht gegen alle Angriffe.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,-1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,31,Einschränkung des Streikrechts,Das Streikrecht für Beschäftigte in Unternehmen der kritischen Infrastruktur soll gesetzlich eingeschränkt werden.,stimme nicht zu,,-1,participation_civic_inclusion,Participation and civic inclusion,direct,-1,1
1,SPD,Sozialdemokratische Partei Deutschlands,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,neutral,"Wir wollen mehr Bürgerbeteiligung auch auf Bundesebene und setzen uns dafür ein, dass geloste Bürgerräte als fester Bestandteil unserer Demokratie etabliert werden. Sie beraten zu schwierigen Themen und stärken das Vertrauen in die Demokratie. Sie machen Demokratie erlebbar, indem sie Menschen mit unterschiedlichen Positionen in den Austausch bringen, zur Kompromissfindung ermutigen und erreichen, dass der Interessenausgleich als Kern der Demokratie verstanden wird.",0,political_efficacy,Direct participation / political voice,direct,1,0
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,stimme nicht zu,"Wir stehen zur repräsentativen Demokratie. Die Bürgerinnen und Bürger wählen ihre Abgeordneten, die ihre Interessen in den Parlamenten auf Zeit vertreten. Damit wird ein fester Rahmen für die gesellschaftliche Willensbildung und für die Wahrung von Minderheitsrechten gesichert. Niedrige Beteiligungszahlen bei Volksentscheiden sollten keine Basis sein, auf der grundlegende Entscheidungen in Deutschland gefällt werden.",-1,political_efficacy,Direct participation / political voice,direct,1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,stimme nicht zu,"Wir setzen auf das Instrument der Bürgerräte. Es ermöglicht, dass zufällig ausgewählte Bürger*innen als Expert*innen des Alltags ihren Rat in politische Entscheidungsprozessen einfließen lassen kann. Die Bürgerräte wollen wir stärken und gesetzlich absichern. Bürgerräte haben den Vorteil, dass sie eine sachliche Debatte ermöglichen und weniger polarisieren als Volksentscheide.",-1,political_efficacy,Direct participation / political voice,direct,1,-1
4,FDP,Freie Demokratische Partei,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,stimme nicht zu,Unser Land ist eine parlamentarische Demokratie. Wir wollen den Deutschen Bundestag als Ort der demokratischen und differenzierten Debatte stärken.,-1,political_efficacy,Direct participation / political voice,direct,1,-1
5,AfD,Alternative für Deutschland,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,stimme zu,"Dies ist ein Gebot eines reifen Demokratieverständnisses. Die parlamentarische Demokratie trägt dem Umstand moderner entwickelter Staaten Rechnung, die einen hohen Steuerungsbedarf haben. Diese Form des mittelbaren Einflusses des Staatsvolkes auf die Staatsgeschäfte muss seine Grenze finden bei Grundsatzentscheidungen über fundamentale Fragen des Gemeinschaftslebens. Die Stabilität der Schweizer Demokratie ist ein leuchtendes Beispiel für den Mehrwert von Volksabstimmungen.",1,political_efficacy,Direct participation / political voice,direct,1,1
6,Die Linke,Die Linke,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,stimme zu,"Demokratie ist mehr, als alle vier Jahre die Stimme abgeben. Wir wollen deshalb Formen der direkten Demokratie stärken – und sicherstellen, dass auch was daraus folgt.",1,political_efficacy,Direct participation / political voice,direct,1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,32,Volksentscheide,In Deutschland soll es auf Bundesebene Volksentscheide geben können.,stimme zu,,1,political_efficacy,Direct participation / political voice,direct,1,1
1,SPD,Sozialdemokratische Partei Deutschlands,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme nicht zu,"Kinder unter 14 Jahren besitzen grundsätzlich noch nicht die nötige Reife, die Folgen ihres Handelns voll zu erkennen und zu steuern. Statt härterer Strafen setzen wir auf Prävention, Jugendhilfe und Sozialarbeit. Auch nicht strafmündige Täter bleiben nicht ohne Konsequenzen: Erziehungshilfen, intensive Betreuung und sozialpädagogische Maßnahmen greifen, um Fehlverhalten zu korrigieren und die Kinder auf den richtigen Weg zu bringen.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme zu,"Wir halten es für fragwürdig, ob die Strafmündigkeitsgrenze dem heutigen Reifegrad von Kindern noch entspricht. Deshalb wollen wir durch eine wissenschaftliche Untersuchung prüfen lassen, ob die Altersgrenze noch angemessen ist und sie gegebenenfalls anpassen. Aus Respekt vor den Opfern gilt es aber, Gerichtsverfahren zu etablieren, die die Straftaten unter Anwesenheit der erziehungsberechtigten Eltern und der Kinder von Staatsanwaltschaft und Jugendgericht aufarbeiten.",1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme nicht zu,"Junges Alter ist schon jetzt kein Freifahrtschein für Kriminalität. Bei Kindern entscheiden Jugendamt und Familiengericht über die Konsequenzen der Tat. Sie können die Entziehung des Sorgerechts oder eine Unterbringung in einem Heim oder einem psychiatrischen Krankenhaus anordnen. Das ist besser geeignet als das Strafrecht, denn Kinder können die Bedeutung und die Folgen ihrer Taten nicht so sicher einschätzen wie Jugendliche oder Erwachsene.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
4,FDP,Freie Demokratische Partei,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme nicht zu,"Das Strafrecht ist das schärfste Schwert des Rechtsstaats. Gerade Kindern und Jugendlichen ist mit diesem Instrument nicht geholfen, wenn sie zu Tätern werden. Die Betreuungs- und Therapiekapazitäten müssen ausgebaut werden, um junge Menschen davon abzuhalten, weitere Straftaten zu begehen.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
5,AfD,Alternative für Deutschland,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme zu,"Die AfD setzt sich für eine Herabsetzung der Strafbarkeitsgrenze ein, und zwar auf die Vollendung des 12. Lebensjahres. Gerade im Bereich der Gewalt-, Vermögens- und auch Sexualdelikte ist zu beobachten, dass „kriminelle Karrieren“ immer früher beginnen, die Täter ihre erste kriminelle Tat in einem immer jüngeren Alter begehen. Dies sind keine Vermutungen, sondern Ergebnisse empirischer Untersuchungen. Dem stehen Polizei und Staatsanwaltschaft bislang machtlos gegenüber.",1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
6,Die Linke,Die Linke,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme nicht zu,"Im Umgang mit Kindern hat Strafrecht nichts verloren. Hier muss es um Hilfen zur Erziehung gehen und um Gespräche mit den Eltern. Das Jugendamt kann Konsequenzen bei der Unterbringung anordnen oder beantragen, das Sorgerecht zu verändern. Die Kinder brauchen vor allem Hilfe und Unterstützung.",-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,33,Strafrecht für unter 14-Jährige,Unter 14-Jährige sollen strafrechtlich belangt werden können.,stimme nicht zu,,-1,democratic_institutions,Democratic institutions and rule of law,indirect,0,0
1,SPD,Sozialdemokratische Partei Deutschlands,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,neutral,"Die übermäßige Subventionierung in verschiedenen Branchen durch China gefährdet faire Wettbewerbsbedingungen. Deshalb ist es grundsätzlich richtig, dass die EU-Kommission dagegen vorgeht. Gleichzeitig schaden die aktuellen Zölle der deutschen Automobilwirtschaft und gefährden Arbeitsplätze hierzulande. Auf Druck der Bundesregierung verhandelt die EU-Kommission daher mit der chinesischen Regierung, um eine Alternative zu den zunächst eingeführten Zöllen zu finden.",0,not_directly_related,Not directly related,low,0,0
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,neutral,"Wir sind für einen fairen internationalen Freihandel nach gemeinsamen Spielregeln, an die sich alle halten. Grundsätzlich sind Zölle nicht der richtige Weg, weil sie den Freihandel behindern und Waren für alle teurer machen. Wir wollen aber verhindern, dass Staaten außerhalb der EU den marktwirtschaftlichen Wettbewerb durch staatliche Subventionen aushebeln und sich so einen unfairen Wettbewerbsvorteil verschaffen.",0,not_directly_related,Not directly related,low,0,0
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,stimme zu,"Chinas Subventions- und Wirtschaftspolitik führt zu unfairem Wettbewerb für unsere europäischen Unternehmen. Deshalb stärken wir der EU Kommission den Rücken in ihren Verhandlungen mit China, auch bei E-Autos. So wahren wir die Interessen der europäischen Wirtschaft. Zölle können dabei aber nur die letztmögliche Lösung sein. Außerdem arbeiten wir weiter daran, unsere Abhängigkeiten von China abzubauen.",1,not_directly_related,Not directly related,low,0,0
4,FDP,Freie Demokratische Partei,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,stimme zu,"Die neuen EU-Zölle treffen am stärksten die deutschen Autohersteller. Denn diese Unternehmen produzieren auch in China. Handelskonflikte führen zu Inflation und Knappheit, sie kennen keine Gewinner. Als Exportnation ist Deutschland auf offene Märkte angewiesen. Wir stehen deshalb für den Abbau von Handelsbarrieren, statt neue zu schaffen.",1,not_directly_related,Not directly related,low,0,0
5,AfD,Alternative für Deutschland,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,stimme zu,"Zölle zum Schutz der heimischen Wirtschaft führen mittelfristig zu einer Schwächung der geschützten Unternehmen, weil sich für sie der Anpassungsdruck an veränderte Marktbedingungen und damit ihre Wettbewerbsfähigkeit reduziert. Dies gilt auch für chinesische Importe, solange kein eindeutiger Verstoß gegen die internationale Wettbewerbsordnung vorliegt. Die Politik sollte stattdessen für gute Standortbedingungen sorgen, wie preiswerte Energie, geringe Bürokratie und intakte Infrastruktur.",1,not_directly_related,Not directly related,low,0,0
6,Die Linke,Die Linke,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,stimme zu,"Die Autoindustrie wird in China derzeit stark gefördert, was die Ausgestaltung von fairen Handelsbeziehungen schwieriger macht. Die Automobilindustrie in Deutschland hat den Umbau ihrer Flotten verschlafen. Die Zölle auf chinesische Elektroautos zu erhöhen schützt weder Arbeitsplätze noch helfen sie beim dringend benötigten Umbau der Automobilindustrie, dafür braucht es eine aktive Industriepolitik, bei der die Beschäftigten Mitsprache haben.",1,not_directly_related,Not directly related,low,0,0
